(309, 136)
(106, 237)
(476, 143)
(327, 268)
(198, 197)
(188, 193)
(110, 22)
(248, 114)
(146, 415)
(302, 449)
(353, 122)
(393, 7)
(394, 68)
(438, 217)
(165, 487)
(167, 178)
(202, 393)
(68, 247)
(154, 218)
(75, 54)
(209, 478)
(100, 187)
(108, 130)
(58, 192)
(212, 177)
(96, 272)
(279, 242)
(244, 377)
(477, 483)
(279, 334)
(462, 439)
(339, 156)
(352, 436)
(377, 413)
(233, 64)
(423, 75)
(332, 324)
(125, 356)
(299, 237)
(106, 456)
(217, 50)
(56, 82)
(375, 349)
(201, 201)
(244, 121)
(214, 371)
(41, 44)
(433, 168)
(260, 437)
(394, 124)
(179, 210)
(83, 4)
(459, 97)
(134, 130)
(41, 159)
(29, 288)
(224, 357)
(130, 373)
(74, 38)
(39, 411)
(471, 80)
(364, 459)
(446, 498)
(398, 389)
(490, 290)
(69, 313)
(246, 254)
(404, 1)
(498, 355)
(136, 366)
(168, 412)
(451, 389)
(417, 440)
(327, 450)
(128, 459)
(322, 156)
(462, 79)
(123, 147)
(236, 398)
(260, 432)
(112, 163)
(135, 479)
(14, 448)
(16, 81)
(130, 444)
(376, 149)
(222, 481)
(269, 25)
(146, 122)
(178, 262)
(215, 169)
(429, 96)
(249, 5)
(482, 273)
(448, 410)
(374, 142)
(489, 451)
(463, 364)
(289, 256)
(108, 327)
(58, 268)
(127, 130)
(415, 17)
(405, 340)
(175, 227)
(415, 326)
(2, 425)
(32, 372)
(395, 458)
(433, 358)
(464, 427)
(420, 58)
(459, 337)
(416, 80)
(59, 196)
(363, 294)
(494, 301)
(414, 203)
(105, 206)
(383, 378)
(421, 477)
(178, 80)
(144, 78)
(85, 252)
(58, 49)
(53, 329)
(182, 493)
(118, 393)
(27, 98)
(310, 118)
(233, 330)
(489, 120)
(246, 168)
(453, 200)
(324, 82)
(272, 236)
(68, 10)
(397, 25)
(11, 75)
(209, 423)
(83, 437)
(276, 51)
(176, 246)
(155, 95)
(118, 234)
(434, 386)
(223, 432)
(450, 54)
(60, 60)
(23, 465)
(274, 392)
(0, 186)
(31, 272)
(248, 243)
(301, 470)
(380, 1)
(245, 170)
(482, 449)
(243, 429)
(7, 159)
(54, 395)
(138, 256)
(244, 329)
(301, 403)
(492, 442)
(345, 205)
(342, 191)
(194, 148)
(217, 456)
(268, 448)
(317, 453)
(237, 41)
(286, 74)
(12, 399)
(103, 486)
(342, 352)
(10, 485)
(172, 130)
(59, 383)
(450, 414)
(155, 229)
(84, 394)
(275, 228)
(279, 336)
(472, 74)
(376, 224)
(82, 328)
(77, 3)
(294, 490)
(227, 11)
(493, 415)
(10, 401)
(85, 321)
(264, 124)
(411, 241)
(87, 138)
(173, 183)
(294, 40)
(475, 358)
(355, 451)
(332, 166)
(385, 408)
(456, 236)
(40, 107)
(194, 385)
(485, 440)
(345, 156)
(199, 138)
(340, 195)
(90, 63)
(359, 402)
(215, 282)
(330, 442)
(248, 43)
(312, 345)
(83, 190)
(209, 311)
(186, 334)
(251, 332)
(185, 357)
(117, 239)
(440, 5)
(497, 162)
(397, 277)
(381, 464)
(459, 77)
(120, 489)
(119, 150)
(89, 46)
(496, 239)
(325, 24)
(23, 171)
(366, 309)
(434, 471)
(400, 381)
(10, 418)
(213, 76)
(492, 262)
(303, 127)
(38, 197)
(347, 194)
(366, 298)
(127, 435)
(477, 408)
(83, 149)
(486, 8)
(154, 236)
(307, 422)
(52, 215)
(130, 51)
(490, 95)
(222, 424)
(123, 461)
(262, 140)
(402, 126)
(33, 288)
(4, 366)
(126, 130)
(338, 23)
(481, 83)
(42, 472)
(49, 79)
(294, 33)
(368, 331)
(141, 371)
(213, 343)
(398, 189)
(228, 355)
(137, 488)
(322, 136)
(66, 473)
(322, 494)
(123, 32)
(66, 184)
(123, 34)
(159, 403)
(306, 13)
(424, 407)
(211, 310)
(453, 140)
(429, 255)
(298, 283)
(191, 378)
(17, 63)
(40, 8)
(101, 378)
(82, 127)
(6, 308)
(285, 412)
(183, 326)
(162, 343)
(295, 242)
(470, 405)
(183, 40)
(360, 35)
(45, 214)
(23, 71)
(420, 394)
(329, 151)
(432, 424)
(4, 23)
(463, 24)
(370, 409)
(21, 186)
(235, 147)
(329, 153)
(194, 345)
(33, 283)
(457, 302)
(165, 140)
(249, 451)
(450, 462)
(361, 415)
(17, 335)
(122, 444)
(398, 42)
(430, 203)
(47, 324)
(36, 112)
(62, 68)
(14, 346)
(322, 82)
(400, 390)
(156, 139)
(168, 208)
(10, 31)
(235, 219)
(216, 473)
(301, 120)
(442, 122)
(386, 147)
(453, 295)
(185, 175)
(368, 494)
(286, 356)
(468, 258)
(414, 93)
(214, 152)
(280, 316)
(457, 70)
(235, 172)
(310, 237)
(400, 367)
(496, 403)
(160, 479)
(433, 484)
(2, 92)
(131, 319)
(263, 142)
(75, 4)
(70, 355)
(266, 286)
(442, 47)
(401, 394)
(332, 228)
(109, 338)
(384, 260)
(201, 85)
(271, 41)
(468, 447)
(155, 466)
(338, 307)
(466, 333)
(74, 480)
(182, 372)
(3, 453)
(165, 83)
(17, 285)
(166, 484)
(324, 496)
(107, 150)
(239, 476)
(274, 91)
(9, 236)
(428, 132)
(57, 474)
(105, 456)
(469, 54)
(72, 292)
(461, 184)
(280, 168)
(355, 157)
(471, 435)
(321, 61)
(299, 208)
(107, 67)
(428, 486)
(113, 67)
(426, 486)
(259, 366)
(303, 29)
(354, 453)
(173, 178)
(365, 321)
(483, 376)
(203, 373)
(31, 65)
(73, 340)
(1, 83)
(249, 365)
(157, 187)
(431, 458)
(316, 273)
(112, 430)
(268, 241)
(131, 38)
(59, 247)
(94, 366)
(428, 464)
(415, 323)
(354, 16)
(55, 79)
(28, 168)
(40, 397)
(247, 394)
(274, 458)
(468, 386)
(290, 418)
(247, 282)
(495, 127)
(359, 421)
(478, 288)
(257, 488)
(127, 74)
(67, 24)
(454, 318)
(433, 452)
(449, 277)
(26, 1)
(270, 122)
(132, 272)
(83, 393)
(357, 90)
(332, 407)
(349, 344)
(394, 451)
(457, 64)
(407, 197)
(52, 348)
(22, 158)
(209, 14)
(220, 91)
(113, 157)
(300, 426)
(143, 471)
(99, 104)
(185, 407)
(353, 203)
(405, 324)
(282, 490)
(258, 347)
(273, 111)
(78, 112)
(263, 420)
(373, 287)
(282, 346)
(396, 23)
(498, 462)
(114, 418)
(468, 201)
(127, 229)
(200, 471)
(127, 444)
(170, 432)
(48, 24)
(153, 121)
(144, 434)
(472, 498)
(199, 197)
(246, 230)
(480, 407)
(80, 49)
(317, 302)
(427, 42)
(440, 173)
(152, 233)
(425, 105)
(228, 438)
(468, 499)
(372, 311)
(495, 266)
(402, 394)
(466, 215)
(270, 260)
(401, 217)
(206, 198)
(423, 119)
(427, 448)
(439, 316)
(79, 309)
(335, 300)
(158, 10)
(380, 80)
(422, 480)
(377, 21)
(271, 467)
(99, 93)
(225, 130)
(246, 499)
(227, 220)
(195, 476)
(341, 165)
(462, 35)
(377, 230)
(201, 259)
(133, 272)
(238, 160)
(111, 129)
(466, 482)
(109, 294)
(153, 220)
(114, 29)
(438, 100)
(210, 463)
(285, 145)
(43, 88)
(25, 499)
(205, 280)
(122, 361)
(465, 287)
(160, 144)
(157, 498)
(173, 240)
(301, 100)
(384, 284)
(398, 61)
(275, 394)
(62, 53)
(143, 299)
(461, 116)
(233, 51)
(262, 165)
(10, 460)
(466, 212)
(259, 296)
(333, 153)
(338, 379)
(405, 313)
(330, 422)
(186, 341)
(434, 482)
(71, 283)
(453, 360)
(322, 443)
(76, 3)
(499, 81)
(131, 460)
(491, 357)
(445, 59)
(94, 267)
(186, 299)
(337, 208)
(81, 281)
(262, 439)
(205, 426)
(209, 399)
(157, 332)
(299, 182)
(43, 318)
(468, 480)
(22, 7)
(48, 56)
(110, 490)
(24, 50)
(20, 204)
(3, 133)
(62, 166)
(169, 299)
(445, 191)
(278, 384)
(349, 27)
(347, 219)
(138, 91)
(87, 391)
(286, 479)
(277, 207)
(240, 192)
(117, 369)
(25, 31)
(99, 138)
(487, 240)
(257, 189)
(132, 313)
(319, 263)
(294, 404)
(325, 243)
(278, 96)
(375, 473)
(115, 184)
(95, 201)
(284, 396)
(354, 32)
(366, 489)
(111, 239)
(133, 5)
(324, 147)
(182, 74)
(332, 68)
(235, 402)
(422, 79)
(189, 89)
(324, 139)
(283, 300)
(452, 449)
(453, 36)
(99, 169)
(167, 264)
(235, 134)
(493, 287)
(64, 4)
(72, 254)
(352, 398)
(199, 117)
(222, 234)
(347, 440)
(405, 175)
(50, 221)
(400, 490)
(189, 421)
(2, 254)
(144, 283)
(99, 404)
(83, 44)
(401, 208)
(112, 435)
(414, 115)
(329, 123)
(125, 70)
(207, 232)
(348, 96)
(135, 484)
(173, 223)
(201, 424)
(458, 384)
(44, 99)
(358, 318)
(247, 214)
(496, 393)
(448, 44)
(348, 352)
(448, 354)
(383, 437)
(137, 300)
(107, 292)
(498, 463)
(245, 458)
(133, 49)
(388, 105)
(208, 433)
(401, 197)
(418, 22)
(33, 435)
(270, 134)
(12, 422)
(484, 317)
(30, 390)
(426, 353)
(272, 85)
(307, 441)
(290, 0)
(370, 472)
(354, 231)
(250, 363)
(97, 375)
(450, 258)
(33, 478)
(477, 252)
(261, 22)
(84, 2)
(122, 346)
(416, 402)
(378, 467)
(476, 45)
(214, 295)
(106, 435)
(325, 17)
(467, 184)
(210, 57)
(393, 193)
(219, 307)
(225, 52)
(227, 246)
(467, 271)
(14, 160)
(291, 97)
(322, 158)
(470, 353)
(44, 129)
(14, 186)
(398, 354)
(150, 74)
(185, 284)
(173, 426)
(437, 107)
(339, 224)
(43, 399)
(313, 206)
(259, 32)
(421, 93)
(92, 247)
(14, 425)
(433, 427)
(189, 185)
(116, 463)
(24, 410)
(188, 21)
(155, 101)
(48, 27)
(432, 448)
(352, 237)
(81, 208)
(137, 101)
(63, 212)
(422, 152)
(177, 199)
(172, 206)
(266, 85)
(217, 301)
(424, 343)
(267, 143)
(3, 26)
(149, 14)
(167, 247)
(45, 90)
(284, 380)
(320, 150)
(305, 54)
(250, 176)
(206, 361)
(371, 253)
(421, 440)
(136, 304)
(486, 140)
(99, 30)
(490, 466)
(412, 126)
(47, 11)
(149, 314)
(493, 262)
(101, 43)
(257, 22)
(237, 270)
(113, 122)
(65, 408)
(310, 345)
(99, 257)
(191, 302)
(471, 183)
(210, 348)
(128, 439)
(347, 157)
(154, 100)
(442, 40)
(297, 328)
(357, 408)
(33, 18)
(233, 0)
(433, 229)
(240, 381)
(437, 162)
(296, 472)
(56, 308)
(87, 342)
(84, 297)
(37, 25)
(328, 14)
(20, 473)
(157, 284)
(12, 204)
(199, 108)
(55, 167)
(339, 412)
(24, 189)
(252, 370)
(139, 233)
(423, 52)
(16, 244)
(70, 386)
(471, 146)
(126, 431)
(96, 297)
(49, 199)
(262, 363)
(89, 163)
(392, 116)
(185, 92)
(165, 308)
(243, 148)
(368, 491)
(408, 388)
(336, 39)
(499, 1)
(391, 387)
(290, 336)
(392, 106)
(487, 8)
(245, 354)
(66, 341)
(398, 283)
(172, 191)
(407, 128)
(466, 196)
(188, 191)
(287, 66)
(440, 83)
(76, 410)
(357, 36)
(291, 258)
(54, 6)
(495, 358)
(259, 155)
(192, 21)
(55, 15)
(289, 421)
(166, 143)
(221, 248)
(259, 467)
(55, 404)
(359, 434)
(471, 253)
(100, 264)
(1, 304)
(0, 135)
(474, 285)
(316, 118)
(450, 159)
(343, 375)
(428, 20)
(317, 413)
(112, 495)
(112, 86)
(434, 48)
(466, 454)
(116, 426)
(412, 32)
(141, 477)
(368, 11)
(340, 163)
(92, 302)
(279, 269)
(497, 327)
(362, 116)
(56, 198)
(285, 72)
(84, 5)
(488, 298)
(15, 92)
(364, 348)
(374, 287)
(83, 478)
(188, 139)
(316, 398)
(409, 77)
(311, 452)
(248, 392)
(147, 325)
(251, 102)
(205, 405)
(436, 163)
(43, 89)
(64, 237)
(459, 379)
(476, 149)
(75, 384)
(79, 255)
(367, 154)
(228, 100)
(105, 204)
(210, 371)
(296, 208)
(159, 378)
(36, 119)
(320, 422)
(61, 166)
(452, 477)
(198, 180)
(268, 217)
(113, 101)
(288, 86)
(326, 388)
(43, 73)
(87, 57)
(187, 425)
(190, 224)
(337, 75)
(257, 437)
(296, 173)
(170, 29)
(84, 448)
(421, 14)
(68, 49)
(0, 455)
(78, 261)
(236, 385)
(128, 41)
(258, 33)
(494, 183)
(318, 451)
(1, 95)
(301, 458)
(149, 147)
(335, 286)
(84, 72)
(50, 229)
(120, 454)
(409, 99)
(229, 437)
(475, 53)
(271, 209)
(368, 152)
(91, 349)
(402, 2)
(113, 18)
(235, 253)
(220, 357)
(224, 46)
(389, 207)
(195, 122)
(18, 164)
(331, 148)
(292, 167)
(126, 116)
(2, 450)
(40, 344)
(222, 299)
(286, 489)
(94, 104)
(57, 52)
(286, 492)
(133, 492)
(334, 255)
(210, 483)
(256, 437)
(372, 138)
(209, 355)
(66, 46)
(417, 268)
(352, 44)
(469, 80)
(159, 383)
(182, 211)
(152, 425)
(48, 161)
(170, 5)
(71, 219)
(58, 404)
(247, 209)
(166, 254)
(189, 158)
(296, 242)
(109, 230)
(345, 298)
(328, 289)
(96, 316)
(160, 296)
(235, 139)
(390, 20)
(269, 279)
(129, 495)
(283, 329)
(130, 367)
(369, 281)
(259, 85)
(212, 148)
(322, 27)
(312, 227)
(368, 473)
(194, 422)
(459, 86)
(456, 330)
(82, 176)
(156, 294)
(80, 328)
(172, 397)
(122, 191)
(476, 223)
(414, 329)
(201, 449)
(72, 190)
(326, 92)
(470, 495)
(337, 61)
(350, 299)
(147, 239)
(413, 420)
(332, 400)
(75, 147)
(116, 10)
(205, 13)
(256, 266)
(188, 73)
(58, 327)
(95, 54)
(35, 231)
(356, 184)
(32, 295)
(340, 77)
(476, 192)
(66, 386)
(448, 214)
(230, 319)
(308, 97)
(410, 91)
(136, 354)
(488, 308)
(327, 102)
(246, 459)
(314, 110)
(41, 267)
(364, 53)
(348, 382)
(139, 424)
(158, 329)
(484, 398)
(472, 21)
(429, 60)
(199, 289)
(268, 247)
(444, 264)
(79, 1)
(276, 215)
(479, 445)
(413, 333)
(489, 13)
(96, 306)
(258, 192)
(37, 57)
(117, 397)
(166, 290)
(48, 45)
(272, 175)
(302, 341)
(458, 165)
(233, 20)
(220, 356)
(84, 324)
(139, 430)
(156, 223)
(164, 156)
(94, 211)
(435, 469)
(20, 157)
(429, 334)
(422, 183)
(394, 344)
(132, 446)
(384, 147)
(81, 424)
(149, 106)
(188, 415)
(430, 188)
(32, 214)
(55, 129)
(122, 157)
(367, 468)
(115, 118)
(176, 430)
(186, 311)
(334, 328)
(307, 35)
(240, 462)
(107, 419)
(113, 293)
(255, 492)
(18, 169)
(177, 478)
(258, 440)
(125, 332)
(328, 232)
(171, 455)
(94, 11)
(2, 288)
(465, 216)
(412, 163)
(448, 68)
(193, 179)
(390, 239)
(135, 304)
(193, 495)
(86, 208)
(382, 38)
(147, 111)
(297, 121)
(147, 9)
(225, 97)
(168, 495)
(366, 39)
(161, 243)
(222, 439)
(334, 397)
(281, 310)
(200, 276)
(351, 459)
(272, 77)
(177, 339)
(76, 146)
(279, 485)
(338, 233)
(143, 414)
(126, 35)
(197, 55)
(342, 8)
(61, 48)
(196, 394)
(155, 40)
(324, 440)
(278, 236)
(485, 359)
(452, 123)
(492, 62)
(135, 422)
(87, 322)
(185, 38)
(118, 259)
(357, 477)
(182, 331)
(145, 440)
(433, 183)
(243, 156)
(56, 413)
(167, 431)
(243, 338)
(411, 284)
(346, 148)
(397, 14)
(495, 420)
(129, 52)
(398, 202)
(133, 184)
(113, 33)
(122, 143)
(287, 181)
(388, 85)
(280, 68)
(325, 36)
(227, 71)
(213, 36)
(359, 155)
(338, 50)
(235, 128)
(450, 409)
(121, 470)
(27, 294)
(134, 351)
(38, 327)
(189, 9)
(188, 192)
(390, 114)
(343, 362)
(390, 130)
(169, 269)
(285, 324)
(16, 193)
(66, 20)
(491, 116)
(423, 463)
(4, 86)
(319, 328)
(179, 318)
(284, 103)
(30, 63)
(407, 473)
(252, 36)
(141, 231)
(166, 41)
(330, 236)
(431, 251)
(26, 444)
(270, 202)
(73, 28)
(287, 84)
(390, 95)
(341, 273)
(217, 62)
(339, 48)
(19, 117)
(147, 298)
(203, 145)
(259, 148)
(367, 476)
(383, 368)
(152, 322)
(141, 353)
(76, 499)
(190, 437)
(294, 159)
(6, 287)
(302, 95)
(62, 125)
(288, 306)
(415, 371)
(223, 222)
(178, 361)
(267, 370)
(182, 85)
(293, 193)
(214, 53)
(436, 436)
(245, 99)
(483, 51)
(397, 76)
(463, 383)
(34, 66)
(328, 430)
(249, 409)
(36, 222)
(420, 8)
(219, 360)
(333, 156)
(238, 134)
(86, 491)
(442, 18)
(125, 477)
(346, 259)
(442, 54)
(418, 447)
(207, 99)
(31, 267)
(439, 463)
(374, 171)
(228, 139)
(468, 353)
(207, 429)
(20, 431)
(399, 171)
(326, 74)
(54, 174)
(1, 331)
(67, 62)
(309, 148)
(223, 194)
(451, 132)
(483, 19)
(466, 101)
(258, 159)
(17, 479)
(128, 425)
(218, 63)
(28, 407)
(433, 298)
(483, 117)
(372, 478)
(456, 397)
(399, 380)
(188, 237)
(129, 131)
(51, 326)
(127, 220)
(144, 2)
(117, 142)
(481, 298)
(153, 317)
(412, 252)
(411, 370)
(141, 465)
(482, 103)
(212, 55)
(227, 193)
(52, 221)
(243, 0)
(69, 75)
(126, 388)
(378, 340)
(243, 498)
(15, 273)
(307, 456)
(296, 53)
(438, 204)
(390, 59)
(42, 242)
(278, 266)
(18, 321)
(56, 359)
(404, 381)
(478, 95)
(234, 394)
(165, 309)
(125, 78)
(332, 281)
(11, 368)
(199, 247)
(465, 95)
(90, 54)
(205, 249)
(406, 389)
(499, 176)
(364, 482)
(399, 51)
(297, 230)
(449, 360)
(360, 471)
(121, 420)
(36, 464)
(69, 85)
(431, 239)
(114, 448)
(76, 266)
(274, 220)
(151, 175)
(120, 374)
(186, 285)
(495, 263)
(91, 134)
(422, 86)
(73, 317)
(438, 377)
(280, 122)
(129, 52)
(142, 3)
(315, 275)
(50, 474)
(349, 264)
(297, 418)
(109, 376)
(477, 485)
(0, 374)
(308, 206)
(1, 219)
(357, 21)
(383, 407)
(119, 458)
(455, 276)
(169, 85)
(47, 26)
(280, 217)
(414, 249)
(360, 436)
(479, 339)
(94, 461)
(315, 454)
(136, 10)
(249, 385)
(199, 144)
(97, 241)
(213, 438)
(396, 260)
(385, 237)
(213, 82)
(376, 252)
(194, 203)
(428, 37)
(27, 18)
(115, 453)
(53, 27)
(18, 194)
(311, 276)
(426, 144)
(426, 37)
(130, 481)
(141, 241)
(375, 152)
(496, 84)
(115, 396)
(43, 60)
(439, 228)
(416, 355)
(300, 249)
(81, 71)
(38, 257)
(171, 26)
(331, 38)
(29, 461)
(374, 252)
(173, 181)
(24, 350)
(223, 221)
(293, 263)
(407, 287)
(172, 154)
(271, 20)
(145, 419)
(46, 345)
(440, 405)
(458, 320)
(314, 420)
(474, 32)
(247, 128)
(251, 244)
(85, 5)
(323, 105)
(358, 356)
(223, 403)
(231, 358)
(108, 106)
(223, 91)
(494, 241)
(47, 71)
(366, 165)
(173, 493)
(83, 229)
(258, 25)
(416, 496)
(104, 176)
(114, 389)
(102, 119)
(54, 253)
(478, 479)
(58, 417)
(451, 376)
(299, 238)
(332, 95)
(251, 50)
(104, 408)
(466, 230)
(413, 2)
(34, 343)
(324, 125)
(68, 373)
(232, 102)
(419, 224)
(422, 435)
(438, 269)
(256, 19)
(476, 439)
(45, 418)
(10, 454)
(404, 24)
(197, 175)
(350, 90)
(139, 228)
(447, 162)
(463, 19)
(37, 412)
(305, 321)
(236, 112)
(315, 263)
(228, 35)
(419, 402)
(315, 337)
(159, 165)
(355, 177)
(6, 395)
(346, 398)
(171, 446)
(179, 350)
(419, 436)
(135, 18)
(232, 263)
(237, 53)
(32, 195)
(179, 487)
(57, 80)
(402, 15)
(356, 168)
(31, 100)
(497, 281)
(250, 376)
(90, 83)
(61, 305)
(66, 354)
(291, 177)
(281, 200)
(393, 148)
(327, 301)
(2, 233)
(171, 259)
(200, 237)
(57, 25)
(159, 373)
(345, 24)
(51, 424)
(434, 199)
(173, 128)
(326, 337)
(243, 426)
(249, 362)
(380, 150)
(353, 255)
(35, 266)
(166, 403)
(177, 184)
(145, 229)
(360, 310)
(479, 350)
(75, 171)
(382, 328)
(155, 41)
(119, 195)
(146, 275)
(332, 428)
(333, 485)
(491, 21)
(220, 148)
(46, 337)
(480, 358)
(120, 200)
(439, 444)
(102, 384)
(127, 489)
(221, 128)
(326, 285)
(106, 471)
(323, 36)
(56, 356)
(162, 368)
(78, 380)
(98, 441)
(67, 13)
(433, 374)
(189, 90)
(313, 198)
(67, 130)
(458, 133)
(368, 287)
(74, 149)
(131, 105)
(11, 74)
(433, 78)
(229, 43)
(253, 348)
(255, 217)
(321, 473)
(124, 477)
(201, 64)
(199, 482)
(87, 261)
(307, 150)
(260, 384)
(422, 106)
(70, 154)
(222, 243)
(214, 90)
(341, 363)
(121, 286)
(326, 44)
(207, 168)
(371, 471)
(131, 212)
(29, 437)
(27, 379)
(141, 223)
(276, 64)
(1, 74)
(329, 274)
(65, 321)
(255, 335)
(243, 142)
(495, 342)
(299, 471)
(297, 311)
(347, 208)
(206, 102)
(486, 341)
(304, 254)
(391, 119)
(412, 496)
(458, 90)
(104, 418)
(64, 352)
(136, 41)
(80, 152)
(119, 307)
(120, 126)
(170, 243)
(472, 265)
(283, 204)
(212, 48)
(170, 223)
(165, 376)
(371, 219)
(470, 25)
(273, 2)
(358, 198)
(237, 153)
(208, 202)
(264, 228)
(2, 427)
(350, 395)
(490, 216)
(246, 250)
(29, 136)
(432, 159)
(164, 263)
(494, 194)
(329, 293)
(371, 318)
(493, 170)
(20, 483)
(26, 267)
(175, 244)
(122, 131)
(115, 482)
(216, 190)
(307, 383)
(278, 144)
(216, 358)
(433, 226)
(204, 145)
(166, 242)
(463, 98)
(342, 492)
(225, 481)
(420, 312)
(95, 455)
(387, 293)
(229, 32)
(161, 249)
(463, 444)
(25, 198)
(258, 138)
(318, 401)
(169, 270)
(279, 263)
(20, 429)
(439, 343)
(270, 225)
(472, 92)
(421, 352)
(123, 240)
(315, 15)
(175, 224)
(478, 205)
(495, 373)
(178, 55)
(175, 306)
(66, 415)
(365, 488)
(178, 323)
(156, 455)
(256, 397)
(207, 341)
(113, 133)
(468, 311)
(45, 175)
(205, 343)
(247, 213)
(201, 419)
(119, 483)
(151, 384)
(348, 299)
(279, 327)
(495, 274)
(91, 159)
(352, 126)
(102, 473)
(101, 379)
(194, 465)
(285, 40)
(354, 216)
(184, 363)
(218, 469)
(461, 266)
(183, 303)
(220, 298)
(467, 255)
(407, 167)
(315, 164)
(234, 237)
(346, 248)
(0, 445)
(184, 420)
(187, 53)
(311, 381)
(74, 129)
(305, 50)
(295, 78)
(123, 442)
(416, 325)
(394, 301)
(55, 474)
(156, 180)
(41, 475)
(358, 335)
(137, 272)
(72, 338)
(311, 79)
(363, 79)
(88, 113)
(39, 254)
(124, 298)
(184, 369)
(264, 19)
(126, 445)
(253, 176)
(108, 363)
(253, 104)
(452, 333)
(475, 470)
(147, 309)
(68, 349)
(473, 466)
(88, 466)
(294, 403)
(318, 445)
(385, 466)
(345, 57)
(167, 184)
(16, 188)
(128, 354)
(409, 119)
(121, 82)
(185, 208)
(10, 154)
(163, 15)
(95, 453)
(36, 91)
(60, 286)
(376, 487)
(59, 356)
(231, 261)
(481, 8)
(176, 57)
(481, 451)
(25, 470)
(202, 167)
(184, 356)
(142, 449)
(123, 175)
(309, 400)
(380, 131)
(11, 224)
(378, 50)
(30, 458)
(452, 382)
(42, 317)
(378, 142)
(88, 258)
(181, 457)
(293, 397)
(288, 441)
(173, 282)
(265, 318)
(78, 185)
(100, 300)
(343, 283)
(153, 484)
(113, 119)
(390, 348)
(41, 69)
(331, 291)
(236, 273)
(101, 68)
(279, 45)
(54, 353)
(206, 114)
(104, 226)
(476, 33)
(197, 114)
(48, 121)
(327, 104)
(126, 416)
(343, 441)
(327, 497)
(157, 86)
(237, 436)
(15, 134)
(444, 218)
(4, 374)
(283, 401)
(89, 112)
(439, 333)
(201, 487)
(247, 172)
(358, 389)
(233, 71)
(93, 456)
(262, 477)
(397, 468)
(313, 411)
(296, 244)
(14, 441)
(80, 449)
(268, 149)
(305, 182)
(342, 105)
(273, 343)
(185, 394)
(361, 438)
(273, 320)
(176, 171)
(15, 483)
(275, 276)
(266, 254)
(176, 165)
(255, 463)
(172, 42)
(489, 454)
(29, 215)
(27, 155)
(372, 243)
(454, 466)
(215, 274)
(499, 490)
(165, 62)
(314, 90)
(412, 343)
(336, 22)
(93, 474)
(43, 376)
(59, 405)
(219, 67)
(170, 173)
(16, 305)
(427, 58)
(100, 156)
(495, 322)
(177, 325)
(206, 72)
(36, 224)
(382, 348)
(341, 339)
(135, 57)
(406, 86)
(174, 278)
(113, 267)
(393, 477)
(8, 229)
(485, 179)
(359, 359)
(59, 421)
(436, 135)
(330, 374)
(47, 484)
(193, 192)
(472, 473)
(425, 170)
(344, 301)
(95, 23)
(79, 495)
(417, 237)
(403, 465)
(368, 117)
(160, 377)
(130, 354)
(18, 407)
(323, 486)
(77, 241)
(103, 372)
(187, 237)
(340, 276)
(49, 22)
(92, 339)
(73, 231)
(93, 59)
(122, 373)
(76, 375)
(104, 286)
(335, 216)
(439, 65)
(31, 378)
(119, 77)
(473, 363)
(134, 177)
(446, 318)
(187, 287)
(478, 333)
(199, 121)
(409, 309)
(21, 429)
(79, 27)
(177, 204)
(429, 387)
(262, 60)
(163, 491)
(184, 423)
(224, 100)
(248, 148)
(323, 300)
(73, 444)
(492, 284)
(234, 468)
(176, 11)
(379, 165)
(372, 54)
(107, 8)
(375, 383)
(101, 278)
(349, 287)
(6, 6)
(436, 418)
(317, 292)
(119, 152)
(489, 341)
(273, 75)
(482, 77)
(391, 166)
(266, 277)
(97, 68)
(429, 335)
(482, 333)
(189, 398)
(191, 61)
(219, 343)
(247, 366)
(199, 90)
(4, 173)
(4, 36)
(283, 19)
(243, 445)
(353, 1)
(249, 350)
(361, 450)
(59, 353)
(27, 242)
(111, 299)
(460, 484)
(482, 294)
(271, 440)
(421, 160)
(448, 375)
(240, 316)
(233, 230)
(305, 211)
(328, 306)
(318, 216)
(474, 234)
(133, 169)
(133, 288)
(388, 297)
(97, 371)
(110, 455)
(37, 161)
(69, 390)
(9, 37)
(144, 296)
(250, 401)
(441, 219)
(271, 312)
(402, 324)
(392, 439)
(64, 276)
(137, 260)
(215, 223)
(193, 481)
(405, 433)
(61, 463)
(488, 29)
(395, 58)
(475, 89)
(462, 378)
(6, 231)
(440, 377)
(418, 98)
(131, 107)
(217, 406)
(213, 377)
(333, 334)
(85, 68)
(281, 400)
(422, 164)
(80, 435)
(263, 191)
(322, 457)
(159, 425)
(63, 169)
(122, 118)
(70, 235)
(23, 341)
(365, 224)
(93, 483)
(494, 185)
(36, 64)
(336, 80)
(98, 489)
(351, 334)
(398, 185)
(287, 190)
(409, 59)
(250, 135)
(465, 185)
(305, 225)
(110, 392)
(25, 415)
(371, 320)
(76, 391)
(326, 338)
(259, 228)
(229, 237)
(56, 345)
(339, 153)
(401, 272)
(310, 100)
(452, 405)
(129, 302)
(220, 132)
(304, 472)
(120, 147)
(25, 138)
(74, 53)
(407, 245)
(321, 317)
(275, 93)
(215, 118)
(175, 171)
(475, 210)
(263, 451)
(144, 169)
(491, 317)
(412, 213)
(397, 327)
(23, 411)
(380, 499)
(451, 14)
(336, 213)
(296, 59)
(430, 207)
(368, 251)
(251, 382)
(188, 161)
(34, 354)
